GivenName,Surname,StreetAddress,City,State,StateFull,ZipCode,EmailAddress,Username,Password,TelephoneNumber,MothersMaiden,Birthday,Age,CCNumber,CVV2,NationalID,BloodType,Kilograms,Centimeters,Latitude,Longitude
Karl,Frazier,3088 Clinton Street,Philadelphia,PA,Pennsylvania,19103,KarlJFrazier@superrito.com,Andut1960,parei7ahC,484-948-1007,Lozano,11/9/1960,56,5.45E+15,785,207-34-8592,O+,113.2,173,39.967424,-75.154415
Jana,Morrison,3455 Randall Drive,Honolulu,HI,Hawaii,96815,JanaMMorrison@gustr.com,Clach1983,aeZohJ8bu,808-926-8867,Wilkinson,8/4/1983,33,4.93E+15,698,751-05-9576,B+,64.4,174,21.190116,-157.744873
Jenna,Wilson,3682 Dennison Street,Modesto,CA,California,95354,JennaRWilson@armyspy.com,Seseatity,Ourae5quaw,209-576-1686,Skinner,4/22/1958,59,5.56E+15,220,622-22-9908,A+,78.9,165,37.603276,-120.913222
Sandra,Tavarez,2026 Horseshoe Lane,Philadelphia,PA,Pennsylvania,19103,SandraKTavarez@superrito.com,Mookedis,thahNee6oof,484-469-8647,Evans,1/5/1932,85,5.15E+15,720,166-34-8288,A+,63.3,150,39.996904,-75.251478
Linda,Perry,4826 Peck Street,Manchester,NH,New Hampshire,3101,LindaQPerry@rhyta.com,Dithempeat87,dah7IeghaeK9,603-866-2982,Diaz,3/29/1987,30,5.25E+15,578,002-05-1429,A+,86.8,157,43.005611,-71.511944
Angelo,Tenney,1845 Crestview Manor,Indianapolis,IN,Indiana,46220,AngeloMTenney@teleworm.us,Perciated1935,Zie9laepoh,317-253-7986,Buchanan,8/6/1935,81,5.29E+15,739,311-03-3498,O+,88.1,165,39.909812,-86.042852
James,Proctor,278 Masonic Hill Road,North Little Rock,AR,Arkansas,72114,JamesGProctor@einrot.com,Ovens1931,ooGiePho7ga,501-473-6827,Decker,5/25/1931,86,4.53E+15,519,679-03-6464,A+,81.4,172,34.830938,-92.321701
John,Sampson,4759 Ethels Lane,Fort Myers,FL,Florida,33901,JohnCSampson@gustr.com,Butiffely,phoo2Ue9foh,863-764-8328,Craig,1/24/1955,62,4.56E+15,107,770-09-9133,O+,66.5,186,26.651855,-81.801017
Judy,Fisher,284 Ingram Road,Greensboro,NC,North Carolina,27406,JudyLFisher@rhyta.com,Exproy1943,iemi2aiJiechae,336-552-9505,Keeney,2/16/1943,74,4.92E+15,125,237-81-8559,O+,61.4,168,35.959171,-79.740892
Samuel,Hamilton,4953 Ocello Street,San Diego,CA,California,92103,SamuelRHamilton@gustr.com,Fifended,ahxoD1xoo4,619-865-3439,Hatch,8/26/1932,84,4.54E+15,4,566-31-9261,A+,82.6,176,32.827042,-117.191988
Ann,Miller,68 Willow Greene Drive,Montgomery,AL,Alabama,36014,AnnWMiller@dayrep.com,Tragen1965,Equ6GooSh,334-254-7709,Lopez,3/28/1965,52,4.49E+15,132,417-84-4238,A+,102,162,32.444121,-86.318966
Maria,Smith,1546 Richards Avenue,Oakdale,CA,California,95361,MariaFSmith@superrito.com,Allasted,Equ4hoe3g,209-845-2124,Murphy,11/22/1970,46,4.53E+15,461,557-75-1025,O+,91.2,164,37.796453,-120.721353
Kevin,Croteau,1935 Wescam Court,Reno,NV,Nevada,89501,KevinBCroteau@gustr.com,Wellegly1972,ucaaToh8,775-890-6728,Weathers,2/22/1972,45,4.72E+15,96,680-68-8391,B+,108.6,180,39.448574,-119.894644
Cody,Woolford,4103 Barrington Court,Pine Bluff,AR,Arkansas,71601,CodyAWoolford@rhyta.com,Thessereepat,meeC1oonaef,870-534-4456,Fitzgerald,12/5/1989,27,5.12E+15,500,677-01-0344,O+,77.1,164,34.174488,-91.902805
Evelyn,Stauffer,4693 Layman Avenue,Savannah,GA,Georgia,31405,EvelynNStauffer@superrito.com,Thood1964,Mi1Ahng0,912-208-9194,Troiano,11/3/1964,52,4.54E+15,416,675-01-2294,O+,67,160,32.079654,-81.170407
Ramon,Mullins,188 Limer Street,Greensboro,GA,Georgia,30642,RamonJMullins@teleworm.us,Scretwert1950,Cohn6eip,706-453-4486,Garcia,2/1/1950,67,4.49E+15,138,668-28-6564,B+,70.2,185,33.660563,-83.207468
Alison,Labelle,1551 White Avenue,Corpus Christi,TX,Texas,78476,AlisonGLabelle@superrito.com,Bectinced,suo8iHaivoh,361-810-5747,Foss,8/8/1950,66,4.92E+15,629,635-26-4498,O+,66.2,171,27.726527,-97.405639
Shannon,Gordon,1016 Cinnamon Lane,San Antonio,TX,Texas,78209,ShannonRGordon@gustr.com,Wayettery1935,uero4Uvei,210-841-8420,Moss,1/8/1935,82,4.49E+15,963,457-45-0140,B+,52.6,155,29.445703,-98.515393
Felicia,Cannon,2172 Old House Drive,Lowell,OH,Ohio,45750,FeliciaBCannon@fleckens.hu,Anklesties,oohahS6x,740-896-4096,Brown,6/21/1955,62,4.72E+15,943,277-26-6697,A-,63.8,152,39.442812,-81.412124
Keith,Brown,1071 Brooklyn Street,Eugene,OR,Oregon,97402,KeithCBrown@dayrep.com,Suiew1947,Vie2Ohloo,541-231-0888,Byers,7/26/1947,69,5.24E+15,728,543-60-8542,O+,72.6,165,44.084101,-123.141707
Anna,Calkins,734 C Street,Westborough,MA,Massachusetts,1581,AnnaECalkins@armyspy.com,Priarriank,aidae8cohSae,508-320-1688,Zajac,7/13/1963,53,4.54E+15,606,012-28-5818,O+,79.9,155,42.168799,-71.558855
Aaron,Walker,1210 Hillview Street,Columbia,SC,South Carolina,29201,AaronAWalker@superrito.com,Wasy1952,SheeXou4uu,803-795-8813,Garcia,4/4/1952,65,4.49E+15,983,248-99-3991,O+,100.1,182,34.005372,-81.045644
Donna,Franco,4545 Watson Street,Camden,NJ,New Jersey,8102,DonnaRFranco@superrito.com,Betied,moo1Sohch8y,609-722-1085,Mills,12/23/1958,58,4.56E+15,725,136-66-3002,O+,71.9,157,40.025298,-75.112422
Mark,Hines,3419 Cottrill Lane,Saint Louis,MO,Missouri,63108,MarkSHines@dayrep.com,Noten1951,ahviez3aiDei,314-506-7780,Thorpe,12/22/1951,65,5.43E+15,340,499-62-8993,O+,102.8,183,38.613061,-90.25126
Diane,Rodriguez,2898 Carolina Avenue,Mcallen,TX,Texas,78501,DianeRRodriguez@superrito.com,Jusbancief,oothahroa0K,956-926-0528,Howell,3/29/1970,47,4.72E+15,519,638-96-8246,A+,97,163,26.270199,-98.309678
Francine,Walker,4503 West Drive,Chicago,IL,Illinois,60605,FrancineTWalker@dayrep.com,Aceas1933,fooch6lei5Ph,312-542-0561,Gordon,7/3/1933,83,4.56E+15,430,353-66-4092,O+,48.7,163,41.928787,-87.630991
Maria,Dilley,2304 Henry Ford Avenue,Brooklyn,NY,New York,11206,MariaDDilley@einrot.com,Agens1947,sah1veiQu0,917-983-0055,Danley,6/16/1947,70,4.72E+15,503,070-52-9988,O+,75.6,151,40.694865,-73.908545
Albert,Edwards,2982 Horseshoe Lane,Philadelphia,PA,Pennsylvania,19108,AlbertDEdwards@jourrapide.com,Whativere1952,mai0Ahg5ae,484-445-3197,Jones,11/7/1952,64,5.59E+15,247,199-24-3130,O-,95.2,168,39.941689,-75.241081
Domenica,Steele,3427 Edington Drive,Norcross,GA,Georgia,30071,DomenicaBSteele@dayrep.com,Ficiones,IGeu0ohg5,678-851-0592,Dorsett,4/29/1939,78,5.51E+15,388,254-90-4943,O+,88.4,170,34.026716,-84.185473
Pricilla,Holmes,4959 Court Street,Old Monroe,MO,Missouri,63369,PricillaJHolmes@einrot.com,Theneltand,Paiv9keew7,636-661-6827,Delosreyes,11/21/1949,67,5.24E+15,500,500-90-8686,O+,86.7,153,38.891858,-90.723441
Frances,Stone,1555 Lowndes Hill Park Road,Bakersfield,CA,California,93301,FrancesRStone@dayrep.com,Thatuat,ailuD6huch,661-551-2871,Johnson,9/15/1965,51,5.29E+15,42,556-74-2959,A+,61.1,168,35.444715,-118.989396
Shane,Todaro,1666 Bagwell Avenue,Salt Springs,FL,Florida,32134,ShaneMTodaro@armyspy.com,Velsomens,AeG3eirie1,352-685-9253,Fritz,3/1/1953,64,4.72E+15,367,261-20-8461,O+,86,166,29.269091,-81.660927
Ricky,Latour,1420 Wetzel Lane,Grand Rapids,MI,Michigan,49503,RickyLLatour@fleckens.hu,Ravera1989,Yoh5eeZu3ae,231-282-7617,Dorrough,10/22/1989,27,5.20E+15,72,372-01-6590,AB+,65.6,182,42.928713,-85.739847
Amy,Cornell,4261 Center Street,La Grande,OR,Oregon,97850,AmyJCornell@rhyta.com,Ling1975,yoaw4ohSooY,541-963-7876,Jackson,2/11/1975,42,5.49E+15,616,540-28-7183,O+,99.6,169,45.228169,-118.197771
Karlyn,Gardner,49 Hart Country Lane,Norcross,GA,Georgia,30071,KarlynJGardner@teleworm.us,Confled,Vaichei3yae,706-528-8568,Davis,1/19/1956,61,4.72E+15,647,258-81-7143,A-,80.7,165,33.914531,-84.256593
David,Hicks,4238 Emma Street,Cotton Center,TX,Texas,79021,DavidCHicks@rhyta.com,Beed1990,Uboorei5tin,806-879-3642,Henderson,3/19/1990,27,4.72E+15,207,460-65-1096,B-,80,173,34.057018,-101.9238
Lavinia,Stout,4749 Lodgeville Road,Minneapolis,MN,Minnesota,55401,LaviniaMStout@rhyta.com,Ching1926,Outa6ieghah,612-284-7983,Lawson,7/7/1926,90,4.54E+15,864,475-72-5012,A+,74.3,151,45.016189,-93.32723
Evelyn,Lopez,2825 Victoria Street,Baton Rouge,LA,Louisiana,70814,EvelynJLopez@dayrep.com,Obtly1982,Choh0aeW,225-202-1717,Bongiorno,9/18/1982,34,5.41E+15,787,438-07-2589,O+,87.5,169,30.444984,-91.161474
Jacquelyn,Davis,4289 Hudson Street,Weehawken,NJ,New Jersey,7087,JacquelynMDavis@armyspy.com,Achis1982,deiJe9ae,973-988-0740,Hairston,10/31/1982,34,4.72E+15,739,145-11-2016,A+,68.8,167,40.712931,-73.956487
Ann,Brown,4374 Sugarfoot Lane,Lafayette,IN,Indiana,47906,AnnWBrown@superrito.com,Reprithe,PeeShahquoo1,765-502-1493,Chavez,9/17/1969,47,4.72E+15,237,307-48-3544,B+,70.7,168,40.395847,-86.844404
Lucretia,Serrano,3281 Elk Rd Little,Tucson,AZ,Arizona,85701,LucretiaJSerrano@gustr.com,Opmenow,Shohy9zoh,520-205-2925,Willey,10/19/1972,44,4.54E+15,512,600-23-6821,A+,73.1,165,32.172569,-111.055766
Suzette,Vetter,835 Joy Lane,Sherman Oaks,CA,California,91403,SuzetteHVetter@teleworm.us,Worlse1986,ahSh8Wai8z,818-501-3366,Everett,2/13/1986,31,5.57E+15,420,608-20-7443,B+,82.2,167,34.154461,-118.501529
Martha,Toler,391 Private Lane,Albany,GA,Georgia,31701,MarthaCToler@superrito.com,Stee1938,boi2Ohg6ca7,229-355-0385,Leamon,4/25/1938,79,4.53E+15,885,673-16-7492,O+,69.3,157,31.489996,-84.228272
Jose,Wirth,415 Romines Mill Road,Dallas,TX,Texas,75247,JoseLWirth@armyspy.com,Daystagethe,thohbo3pouF,214-643-0294,Luis,7/20/1945,71,4.53E+15,650,627-74-0074,A+,80.2,167,32.868704,-96.804714
Jerry,Sims,1662 Primrose Lane,Madison,WI,Wisconsin,53703,JerryESims@rhyta.com,Timseat,Fahthu2ph,608-658-3433,Money,12/8/1978,38,5.20E+15,832,399-22-2030,O+,99.4,179,43.176628,-89.374521
Robert,Fernandez,4074 Hedge Street,Millington,NJ,New Jersey,7946,RobertMFernandez@armyspy.com,Thatee,Hooze5thee7,908-604-3943,Chase,5/4/1936,81,4.53E+15,254,141-09-1673,A+,95.2,170,40.700605,-74.520546
Jacob,Reeves,4714 Steele Street,Hinsdale,IL,Illinois,60521,JacobLReeves@cuvox.de,Aras1945,ahw3EiVaiSai,630-734-6743,Clark,9/21/1945,71,5.14E+15,652,333-07-0691,O-,85,165,41.89641,-87.960997
Raul,Baker,4183 Queens Lane,Lynchburg,VA,Virginia,24504,RaulLBaker@einrot.com,Prif1922,agaNaqu4x,434-846-2783,Saucedo,1/28/1922,95,4.93E+15,365,693-03-2228,A+,99.1,182,37.440186,-79.019364
Robert,Noel,2066 Webster Street,Newark,NJ,New Jersey,7102,RobertJNoel@jourrapide.com,Lotes1922,YogeDeCh3ah,732-579-5146,Lampman,11/4/1922,94,5.60E+15,7,141-40-4096,O-,62.9,180,40.707295,-74.235023
Christy,Loyd,2640 Franklin Avenue,Corpus Christi,TX,Texas,78476,ChristyFLoyd@armyspy.com,Sance1939,ciera4gaY,361-891-0547,Wisniewski,5/3/1939,78,5.15E+15,714,453-32-3498,O+,93.4,152,27.699725,-97.539326
Vanessa,Firestone,3228 Rainy Day Drive,Cambridge,MA,Massachusetts,2141,VanessaGFirestone@rhyta.com,Musted,Yiev3guya0,617-968-3318,McPeters,10/12/1952,64,5.29E+15,311,025-32-5330,AB-,81.4,157,42.296416,-71.117352
Thomas,Trevino,1120 Saints Alley,Polk City,FL,Florida,33868,ThomasTTrevino@einrot.com,Complew,apeChib5Gu,813-765-4281,Jenkins,4/28/1949,68,4.49E+15,902,768-14-3086,O+,73.3,169,28.239024,-81.764203
Jody,Williams,3769 Saint Clair Street,Jackson,MS,Mississippi,39211,JodyVWilliams@einrot.com,Uness1925,jaeQuo0xae,662-591-5908,White,8/31/1925,91,5.26E+15,780,587-65-1092,A+,66,150,32.31279,-90.158374
Bradley,Clark,3112 Front Street,Southfield,MI,Michigan,48075,BradleySClark@teleworm.us,Notend,Neaw1aeg,810-379-4150,Luker,10/8/1930,86,4.54E+15,258,365-17-3994,A+,93.3,183,42.55886,-83.170412
Ralph,Fazio,2861 Caldwell Road,Brighton,NY,New York,14623,RalphOFazio@gustr.com,Ludged,Aanooki3uaph,585-273-8912,Kramer,4/8/1934,83,5.31E+15,230,081-42-9308,O+,85.3,162,43.192494,-77.579896
Robert,Ware,958 Lighthouse Drive,West Plains,MO,Missouri,65775,RobertIWare@cuvox.de,Pinkin,aishe9Iph,417-256-7759,Cuffee,4/14/1990,27,5.29E+15,897,490-84-4958,A+,76,179,36.75971,-91.855298
Charlotte,Heier,1749 Del Dew Drive,Baden,MD,Maryland,20613,CharlotteCHeier@armyspy.com,Trund1958,xeeC6aedi,301-888-3081,Jessup,3/23/1958,59,5.60E+15,403,217-57-5527,O+,77.7,173,39.086373,-76.921599
Alice,Johnson,3866 Shearwood Forest Drive,White River Junction,NH,New Hampshire,5001,AliceJJohnson@cuvox.de,Evest1968,yae0Dohp,603-298-3361,Bunton,3/2/1968,49,4.56E+15,229,001-22-2015,O+,69.6,165,43.681682,-72.389271
Michelle,Shadwick,1048 Layman Avenue,Savannah,GA,Georgia,31405,MichelleFShadwick@gustr.com,Sentur,ohF9ohph1,912-208-6465,Purdue,3/9/1989,28,5.28E+15,911,673-24-6769,A+,86.4,165,31.98107,-81.116031
Rose,Mayes,2818 Burnside Avenue,Salt Lake City,UT,Utah,84104,RoseAMayes@jourrapide.com,Foome1990,eiquei1Baesh,435-705-2465,Lewis,3/21/1990,27,5.11E+15,157,647-76-6823,O+,90,156,40.769737,-111.932924
Eldon,Lewis,1411 Davis Avenue,San Jose,CA,California,95131,EldonCLewis@cuvox.de,Cousitony,Sikohdie5,707-752-2840,Lemieux,11/20/1980,36,4.92E+15,665,610-05-1854,O+,65.8,188,37.426251,-121.865676
Alison,Tomberlin,991 Honeysuckle Lane,Orchards,WA,Washington,98662,AlisonJTomberlin@cuvox.de,Wellink,UaThee6ei,360-514-5321,Rust,10/22/1935,81,5.12E+15,87,534-43-5585,B-,78.5,163,45.677284,-122.603533
Deangelo,Astle,110 Progress Way,Saint Cloud,MN,Minnesota,56303,DeangeloDAstle@armyspy.com,Terson,quohd9Ohm,320-258-0719,Riley,9/4/1955,61,5.22E+15,503,477-13-2566,A+,85.2,167,45.506788,-94.173312
Samuel,Baker,12 Elk City Road,Indianapolis,IN,Indiana,46240,SamuelCBaker@dayrep.com,Thasken,Eo4Ahm0vu,317-907-2078,Henry,5/24/1981,36,4.53E+15,252,309-44-3535,A-,64.1,189,39.979085,-86.061134
Cletus,Royals,453 Walt Nuzum Farm Road,Webster,NY,New York,14580,CletusERoyals@gustr.com,Tagning,ahK2liu1ei,585-347-3470,Albertson,12/20/1966,50,5.42E+15,31,067-56-7305,B+,102.6,175,43.24588,-77.413591
Brian,Boyce,2234 Goff Avenue,Grand Rapids,MI,Michigan,49503,BrianJBoyce@dayrep.com,Saingly,pheeSi8roh,269-652-3901,Neeley,10/4/1976,40,4.54E+15,904,370-13-3709,B+,109.8,175,42.952702,-85.713992
Maura,Knight,3468 Williams Avenue,Solamint,CA,California,91350,MauraRKnight@cuvox.de,Toomper,oshaeY7a,661-250-6911,Franklin,5/1/1927,90,4.92E+15,488,554-31-9377,A+,90.1,154,53.390891,-117.862228
Theresa,Roman,325 Scenic Way,Lincoln,IL,Illinois,62656,TheresaMRoman@cuvox.de,Doned1956,AesaThei5,217-735-5716,Lewis,4/5/1956,61,4.56E+15,137,349-05-6034,B+,95.2,169,40.151181,-89.382034
Earlie,Hughes,1697 Stratford Drive,Kona,HI,Hawaii,96740,EarlieMHughes@einrot.com,Tursed1952,za8ung4eiCha,808-327-3244,Burns,9/5/1952,64,4.49E+15,500,576-31-6807,A+,51.8,171,19.587181,-156.020898
Sandra,Kirby,1445 Blackwell Street,Anchorage,AK,Alaska,99515,SandraSKirby@einrot.com,Nohnerhed,miej1Pich,907-365-9114,Jones,3/4/1985,32,4.92E+15,221,574-31-6540,B+,86.4,158,61.016977,-149.953678
Delia,Davis,1831 Gambler Lane,Houston,TX,Texas,77002,DeliaJDavis@jourrapide.com,Demusbace,mei9ha6Ei,281-901-1284,Dolby,2/6/1960,57,5.36E+15,752,457-67-9973,O+,64.1,157,29.745669,-95.398207
Leanna,Latour,4111 Hart Street,West Hartford,CT,Connecticut,6105,LeannaALatour@teleworm.us,Nosty1960,eichaiSohr2,860-233-7997,Greene,8/21/1960,56,4.56E+15,869,047-34-5397,A+,103.7,160,41.718725,-72.684104
Wilma,Phillips,4681 Shadowmar Drive,Metairie,LA,Louisiana,70001,WilmaRPhillips@superrito.com,Saides1957,Quee1que,504-840-2365,Hernandez,9/11/1957,59,4.49E+15,193,664-07-1953,O+,78.2,163,30.064809,-90.203908
Cody,Carbaugh,2615 Oak Avenue,Wayne,NJ,New Jersey,7477,CodyCCarbaugh@armyspy.com,Hearring,PhuaGa9A,848-459-9725,Tyson,2/10/1924,93,4.53E+15,76,145-86-7798,A-,98.9,180,40.913072,-74.388648
Lettie,Whiteaker,4052 Bassell Avenue,Little Rock,AR,Arkansas,72205,LettieCWhiteaker@teleworm.us,Thiparract,wie8aeV1y,501-661-3239,Johnson,4/23/1936,81,5.23E+15,923,679-03-9078,O+,83.9,166,34.698543,-92.333204
Gary,McMartin,3333 Old House Drive,Norwich,OH,Ohio,43767,GarySMcMartin@teleworm.us,Adong1976,Zo1teij7shae,740-872-4910,Hunt,3/1/1976,41,4.92E+15,601,300-05-3603,B+,82.5,170,40.092509,-81.753494
Jeannette,Conder,3771 Worthington Drive,Richardson,TX,Texas,75081,JeannetteRConder@gustr.com,Alting,eiBiP2phe,972-644-6805,Terrell,9/18/1982,34,5.34E+15,77,628-01-7654,B+,94,171,33.035725,-96.781958
Theodore,Mooneyham,2454 Terry Lane,Orlando,FL,Florida,32810,TheodoreVMooneyham@jourrapide.com,Wourn1942,Aelohs6oo,321-278-2507,Howard,11/1/1942,74,4.56E+15,182,770-10-1481,B+,82.8,165,28.662155,-81.401092
Viola,Westover,4889 Beeghley Street,Blum,TX,Texas,76627,ViolaAWestover@superrito.com,Therameatelf,Uof7eesh0ae,254-874-9494,Ohalloran,3/14/1971,46,4.53E+15,996,641-70-7748,O+,105.8,159,32.035404,-97.442869
Diane,Brasfield,3513 Jehovah Drive,Culpeper,VA,Virginia,22701,DianeCBrasfield@dayrep.com,Encein,VieChi2th,540-423-1444,Nelson,11/6/1964,52,5.22E+15,430,227-31-0246,O+,62.5,161,38.432668,-77.948894
Earl,Williams,2739 Stroop Hill Road,Atlanta,GA,Georgia,30318,EarlCWilliams@rhyta.com,Equaidell,atooJ3ipah,404-862-2254,Scott,7/24/1927,89,4.92E+15,568,256-24-9203,O+,71.2,179,33.851362,-84.532454
Deborah,Gravely,3106 Abia Martin Drive,New York,NY,New York,10011,DeborahHGravely@fleckens.hu,Descear,AifeeP9oh,631-569-0494,Granger,8/12/1948,68,4.56E+15,875,100-72-4092,B+,73.1,160,40.792613,-73.941884
Chas,Hardwick,2407 Bloomfield Way,Wilton,ME,Maine,4294,ChasKHardwick@teleworm.us,Qually,Tohyaukai9,207-645-8503,Spikes,11/28/1965,51,4.93E+15,337,007-16-7684,A+,76.7,186,44.566423,-70.157005
Yolanda,Pratt,4660 Locust Street,Albany,GA,Georgia,31701,YolandaMPratt@gustr.com,Unforsibut,Noh4foh0,229-977-4879,Zumwalt,10/24/1945,71,5.21E+15,720,254-16-5036,O+,92.5,156,31.573468,-84.077746
Dona,Carr,4854 Argonne Street,New Castle,DE,Delaware,19720,DonaJCarr@teleworm.us,Natied,bo2Oocoiqu,302-382-9050,Poland,11/28/1989,27,5.53E+15,129,221-64-9940,O+,72.9,169,39.725999,-75.600222
Anthony,Blackmer,4718 Mayo Street,Lexington,KY,Kentucky,40507,AnthonyJBlackmer@jourrapide.com,Liencimed,Jia3aivi7oh,859-765-9826,Sallee,5/25/1976,41,5.37E+15,217,407-68-0388,O+,114,181,38.145953,-84.409587
Joseph,Wickersham,4569 Wilson Street,Long Beach,CA,California,90802,JosephHWickersham@jourrapide.com,Formem,aisohCei3,760-903-2722,Currin,6/1/1929,88,4.92E+15,279,603-90-2510,O+,71.3,165,33.69919,-118.243304
Lena,Donaldson,3897 Monroe Avenue,Palma Sola,FL,Florida,34209,LenaTDonaldson@armyspy.com,Halied,dah0Aigaic,941-792-2665,Sandoval,2/8/1927,90,5.40E+15,441,590-62-1852,O+,90.3,166,27.555145,-82.690171
Joseph,Andrews,28 Cecil Street,Chicago,IL,Illinois,60606,JosephMAndrews@cuvox.de,Thates1976,Ohch1ier9,312-207-2660,Boykins,12/4/1976,40,4.56E+15,494,321-50-9974,O+,96.9,175,41.879243,-87.62934
Wanda,Poole,4666 James Martin Circle,Westerville,OH,Ohio,43081,WandaJPoole@teleworm.us,Thilimucks,oCaqu2aiF,614-331-6596,Copeland,5/16/1967,50,5.36E+15,145,300-90-4347,O-,54.7,167,40.074792,-82.897986
Lina,Swift,1164 Hickman Street,Oak Brook,IL,Illinois,60523,LinaSSwift@rhyta.com,Survis28,nei7Shi1ai,630-445-0090,Harbin,4/25/1928,89,4.93E+15,731,331-98-0301,A+,65.8,151,41.926987,-87.962415
Scott,Miller,3107 Carson Street,Dry Ridge,KY,Kentucky,41035,ScottEMiller@armyspy.com,Thiciall,Yoo9chohx3,859-242-4942,Michael,11/9/1930,86,5.31E+15,516,406-48-3988,B+,63,178,38.663266,-84.725512
Zaida,Hartley,1281 Philli Lane,Tulsa,OK,Oklahoma,74136,ZaidaHHartley@fleckens.hu,Fait1929,ieZaf5udohy,918-492-6866,Verrett,10/3/1929,87,5.10E+15,654,444-28-3209,B+,56.1,167,36.073113,-95.999307
Tiffany,Alvarez,3840 School House Road,Seminary,MS,Mississippi,39479,TiffanyWAlvarez@armyspy.com,Imand1928,oe4eeJ4Ju,601-722-6101,Grimaldo,8/28/1928,88,4.72E+15,920,428-82-6558,B+,75.1,161,31.567335,-89.441362
Cynthia,Sanchez,2240 Brownton Road,Greenville,MS,Mississippi,38701,CynthiaBSanchez@einrot.com,Butur1953,Xacoh4uh0,662-344-1713,Rotter,7/14/1953,63,4.56E+15,113,427-33-4099,A+,79.4,161,33.414224,-91.017568
James,Swords,1442 Timber Ridge Road,Sacramento,CA,California,95814,JamesJSwords@superrito.com,Vaimand,doona8Ahcuo,916-814-2335,Bell,12/7/1957,59,4.72E+15,888,548-58-0033,B+,75.5,176,38.486632,-121.490957
Santos,Pratt,3863 Calvin Street,Baltimore,MD,Maryland,21202,SantosAPratt@armyspy.com,Whentrome,aich0Hai9,443-349-8643,Gray,8/11/1927,89,4.92E+15,50,217-26-1339,A+,80.5,165,39.25463,-76.701541
Alice,Lopez,3497 Beechwood Drive,Bridgeville,PA,Pennsylvania,15017,AliceKLopez@armyspy.com,Harriew50,uHahl0ophei,412-257-4723,Sipes,3/3/1950,67,5.38E+15,926,161-68-7437,B+,67.9,151,40.281725,-80.086226
Teodoro,Brown,2895 Wiseman Street,Knoxville,TN,Tennessee,37929,TeodoroCBrown@fleckens.hu,Sonset,Chef5Miy6at,865-259-8053,Adame,11/8/1942,74,4.54E+15,101,413-44-1283,A-,79.4,184,36.020922,-83.772173
Amanda,Yearby,2278 Marshville Road,Shokan,NY,New York,12481,AmandaTYearby@armyspy.com,Waint1953,eiTeikei2qu,845-657-0703,Eubanks,6/21/1953,64,5.43E+15,858,106-44-1023,O+,75.4,157,41.9968,-74.214727
Leroy,Gibson,2633 Bagwell Avenue,Ocala,FL,Florida,34471,LeroyMGibson@armyspy.com,Bech1925,anutoh2Ae,352-640-6231,Shepard,4/7/1925,92,5.59E+15,773,261-21-0784,B+,60.2,174,29.141682,-82.084586
Debra,Simmons,2593 University Drive,Chicago,IL,Illinois,60610,DebraDSimmons@teleworm.us,Spiretur,eiZ5joh9,312-787-8258,Straka,10/18/1959,57,5.16E+15,50,319-92-1217,B+,94.5,153,41.981412,-87.632381
Shani,Long,2798 Joanne Lane,Lowell,MA,Massachusetts,1852,ShaniGLong@teleworm.us,Thaveng,ooPei5Ai,978-446-8323,McAllister,7/16/1963,53,4.49E+15,253,012-16-9151,O+,84.3,162,42.655857,-71.269558
Sarah,Frazier,1297 Post Farm Road,Avoca,NE,Nebraska,68307,SarahWFrazier@gustr.com,Atly1979,AeKi6Ieph,402-994-1179,Denson,2/14/1979,38,4.49E+15,181,506-15-4344,AB+,61.6,168,40.877392,-96.104548
Robert,Means,3296 Ash Street,Dallas,TX,Texas,75240,RobertSMeans@jourrapide.com,Butcheall,oGaid4thei,972-776-2249,Morphis,9/2/1930,86,4.53E+15,947,629-90-6690,B-,83.3,167,33.023788,-96.883288
Willie,Young,4365 Edwards Street,Rocky Mount,NC,North Carolina,27801,WillieRYoung@jourrapide.com,Ruself,yae9iB5Yie,252-776-8920,Johnson,1/4/1935,82,5.60E+15,796,682-05-1844,O+,59.3,170,35.966672,-77.727469
Jennie,Villa,3771 Del Dew Drive,Savage,MD,Maryland,20763,JennieMVilla@superrito.com,Gail1934,Jooth3oi,301-914-1141,Lower,1/18/1934,83,4.93E+15,142,215-37-8799,O+,73,170,39.222548,-76.795642
Sandra,Martinez,31 Woodstock Drive,Alhambra,CA,California,91801,SandraTMartinez@jourrapide.com,Signatich,siHu0iegh1k,626-512-4248,Hilton,4/2/1926,91,5.26E+15,704,569-33-9557,AB+,47.9,158,34.14218,-118.065625
Melodie,Gilbert,2895 Formula Lane,Dallas,TX,Texas,75207,MelodieWGilbert@teleworm.us,Wastre,Eeteishu5zie,469-645-5424,Sutter,9/18/1974,42,5.37E+15,408,454-36-1917,A+,67,163,32.816256,-96.730779
Kenneth,Barton,3805 Cherry Ridge Drive,Southfield,MI,Michigan,48075,KennethEBarton@jourrapide.com,Nouse1962,eh2eiShoo,586-258-7814,Pearson,11/15/1962,54,4.93E+15,393,371-04-6502,A+,103.3,186,42.411494,-83.205027
John,Davis,3865 Marietta Street,Santa Rosa,CA,California,95401,JohnGDavis@rhyta.com,Acharthopint,eiji1Zohqu,707-591-6305,Sommerville,2/25/1973,44,5.24E+15,755,615-41-9202,O+,108.5,188,38.360483,-122.753484
